survey_id,survey_reference,farmer_id,farm_id,scheme_id,crop_name,reason_for_survey,incident_type,incident_date,survey_date,sowing_date,loss_percentage,compensation_amount,weather_score,ndvi_drop,ai_confidence,fraud_risk_score,status
3262,SURVEY-0003262,265,517,4,Tur,Drought,DROUGHT,2026-04-20,2026-05-13,2025-06-15,29,68311,48.83,90.34,88.37,21,APPROVED
3263,SURVEY-0003263,680,1353,3,Tur,Heavy Rainfall,FLOOD,2026-03-06,2026-05-13,2025-06-15,39,55625,7.14,82.46,63.8,32,UNDER_REVIEW
3264,SURVEY-0003264,1222,2449,2,Sugarcane,Heavy Rainfall,DROUGHT,2026-02-24,2026-05-13,2025-06-15,9,47605,55.68,66.17,92.87,7,APPROVED
3265,SURVEY-0003265,936,1871,2,Soybean,Heavy Rainfall,DROUGHT,2026-03-05,2026-05-13,2025-06-15,18,79141,34.86,60.02,59.04,43,SUBMITTED
3266,SURVEY-0003266,1293,2601,4,Sugarcane,Drought,ATIVRUSHTI,2026-05-10,2026-05-13,2025-06-15,19,95865,43.67,48.7,75.33,11,FIELD_VERIFIED
3267,SURVEY-0003267,1599,3229,1,Sugarcane,Pest Attack,PEST_ATTACK,2026-02-14,2026-05-13,2025-06-15,94,14932,68.1,47.32,85.74,93,FIELD_VERIFIED
3268,SURVEY-0003268,231,457,1,Bajra,Heavy Rainfall,PEST_ATTACK,2026-02-12,2026-05-13,2025-06-15,45,70676,91.98,94.5,60.67,22,UNDER_REVIEW
3269,SURVEY-0003269,292,574,3,Bajra,Heavy Rainfall,FLOOD,2026-03-25,2026-05-13,2025-06-15,27,68966,61.84,46.61,61.81,23,SUBMITTED
3270,SURVEY-0003270,421,838,2,Bajra,Heavy Rainfall,ATIVRUSHTI,2026-05-07,2026-05-13,2025-06-15,64,37984,58.82,81.65,91.35,38,REJECTED
3271,SURVEY-0003271,87,161,3,Soybean,Pest Attack,PEST_ATTACK,2026-04-18,2026-05-13,2025-06-15,38,40659,74.72,22.31,61.77,31,FIELD_VERIFIED
3272,SURVEY-0003272,57,104,4,Cotton,Drought,FLOOD,2026-02-24,2026-05-13,2025-06-15,81,34361,40.48,34.39,77.23,95,FIELD_VERIFIED
3273,SURVEY-0003273,1521,3062,2,Cotton,Drought,ATIVRUSHTI,2026-02-24,2026-05-13,2025-06-15,31,84450,72.5,6.23,84.15,29,SUBMITTED
3274,SURVEY-0003274,1584,3198,1,Bajra,Drought,DROUGHT,2026-04-23,2026-05-13,2025-06-15,25,90268,98.7,21.08,75.7,26,APPROVED
3275,SURVEY-0003275,1870,3775,3,Sugarcane,Drought,ATIVRUSHTI,2026-03-03,2026-05-13,2025-06-15,17,45855,40.01,44.19,59.93,35,APPROVED
3276,SURVEY-0003276,1142,2297,3,Cotton,Drought,PEST_ATTACK,2026-03-31,2026-05-13,2025-06-15,95,30117,67.88,52.57,93.95,91,FIELD_VERIFIED
3277,SURVEY-0003277,1254,2520,1,Soybean,Pest Attack,PEST_ATTACK,2026-02-28,2026-05-13,2025-06-15,17,97806,99.14,85.49,61.0,18,REJECTED
3278,SURVEY-0003278,468,935,4,Soybean,Pest Attack,FLOOD,2026-02-21,2026-05-13,2025-06-15,28,46107,19.22,27.98,92.81,43,UNDER_REVIEW
3279,SURVEY-0003279,1510,3040,3,Cotton,Drought,ATIVRUSHTI,2026-04-13,2026-05-13,2025-06-15,48,91859,43.87,21.8,86.58,14,APPROVED
3280,SURVEY-0003280,1362,2748,3,Sugarcane,Flood Damage,FLOOD,2026-03-18,2026-05-13,2025-06-15,74,10205,16.44,93.96,69.49,66,REJECTED
3281,SURVEY-0003281,955,1911,4,Bajra,Drought,ATIVRUSHTI,2026-04-17,2026-05-13,2025-06-15,78,76906,83.54,63.35,97.2,71,UNDER_REVIEW
3282,SURVEY-0003282,160,304,2,Cotton,Flood Damage,ATIVRUSHTI,2026-04-06,2026-05-13,2025-06-15,55,70730,14.88,64.2,72.46,45,FIELD_VERIFIED
3283,SURVEY-0003283,490,978,3,Tur,Pest Attack,ATIVRUSHTI,2026-03-01,2026-05-13,2025-06-15,61,76582,47.77,26.08,80.92,29,APPROVED
3284,SURVEY-0003284,1192,2396,2,Bajra,Flood Damage,FLOOD,2026-03-05,2026-05-13,2025-06-15,19,85980,81.03,87.73,86.31,40,APPROVED
3285,SURVEY-0003285,1126,2260,3,Sugarcane,Drought,FLOOD,2026-04-09,2026-05-13,2025-06-15,55,94180,18.63,37.89,88.31,29,REJECTED
3286,SURVEY-0003286,222,439,1,Soybean,Pest Attack,DROUGHT,2026-03-28,2026-05-13,2025-06-15,13,51923,98.7,75.3,73.66,20,UNDER_REVIEW
3287,SURVEY-0003287,1469,2963,1,Soybean,Drought,DROUGHT,2026-04-18,2026-05-13,2025-06-15,39,84197,71.04,52.47,77.73,12,REJECTED
3288,SURVEY-0003288,1082,2163,1,Bajra,Heavy Rainfall,ATIVRUSHTI,2026-04-12,2026-05-13,2025-06-15,70,28711,11.0,5.06,93.58,85,APPROVED
3289,SURVEY-0003289,1650,3330,4,Cotton,Heavy Rainfall,FLOOD,2026-04-28,2026-05-13,2025-06-15,12,83897,71.48,92.8,82.12,33,REJECTED
3290,SURVEY-0003290,1478,2978,4,Sugarcane,Heavy Rainfall,PEST_ATTACK,2026-02-26,2026-05-13,2025-06-15,44,92114,25.49,58.47,89.4,12,SUBMITTED
3291,SURVEY-0003291,1596,3223,1,Soybean,Drought,FLOOD,2026-04-23,2026-05-13,2025-06-15,13,37454,42.77,80.02,55.52,12,APPROVED
3292,SURVEY-0003292,1866,3767,2,Cotton,Heavy Rainfall,DROUGHT,2026-05-04,2026-05-13,2025-06-15,43,69530,83.29,28.48,97.1,43,FIELD_VERIFIED
3293,SURVEY-0003293,820,1630,3,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-03-03,2026-05-13,2025-06-15,47,96558,66.93,49.4,90.31,40,SUBMITTED
3294,SURVEY-0003294,201,392,4,Sugarcane,Flood Damage,DROUGHT,2026-03-23,2026-05-13,2025-06-15,9,22698,37.95,29.09,85.9,39,UNDER_REVIEW
3295,SURVEY-0003295,890,1776,4,Soybean,Drought,ATIVRUSHTI,2026-05-03,2026-05-13,2025-06-15,15,21625,47.94,49.57,87.08,41,APPROVED
3296,SURVEY-0003296,412,824,4,Tur,Flood Damage,FLOOD,2026-03-12,2026-05-13,2025-06-15,48,70055,78.65,18.18,66.53,22,SUBMITTED
3297,SURVEY-0003297,1122,2253,3,Cotton,Flood Damage,DROUGHT,2026-03-17,2026-05-13,2025-06-15,18,97665,13.54,45.11,56.58,6,REJECTED
3298,SURVEY-0003298,474,947,3,Cotton,Heavy Rainfall,FLOOD,2026-03-18,2026-05-13,2025-06-15,41,58826,35.94,20.81,84.03,36,APPROVED
3299,SURVEY-0003299,1882,3800,3,Soybean,Drought,DROUGHT,2026-04-29,2026-05-13,2025-06-15,51,76696,6.65,28.23,78.99,35,SUBMITTED
3300,SURVEY-0003300,1236,2477,3,Bajra,Flood Damage,ATIVRUSHTI,2026-04-08,2026-05-13,2025-06-15,35,92917,54.03,37.95,55.13,30,UNDER_REVIEW
3301,SURVEY-0003301,679,1350,2,Tur,Heavy Rainfall,PEST_ATTACK,2026-03-08,2026-05-13,2025-06-15,30,58583,37.63,27.26,57.82,21,UNDER_REVIEW
3302,SURVEY-0003302,750,1486,4,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-04-05,2026-05-13,2025-06-15,49,59916,35.79,44.58,74.83,20,FIELD_VERIFIED
3303,SURVEY-0003303,740,1467,2,Soybean,Heavy Rainfall,ATIVRUSHTI,2026-04-29,2026-05-13,2025-06-15,12,66929,39.75,5.79,61.4,4,UNDER_REVIEW
3304,SURVEY-0003304,133,246,4,Bajra,Drought,ATIVRUSHTI,2026-03-18,2026-05-13,2025-06-15,73,17420,23.72,11.47,70.69,81,REJECTED
3305,SURVEY-0003305,1555,3135,4,Tur,Heavy Rainfall,DROUGHT,2026-04-21,2026-05-13,2025-06-15,19,95122,94.45,40.55,76.22,43,FIELD_VERIFIED
3306,SURVEY-0003306,450,899,3,Sugarcane,Drought,PEST_ATTACK,2026-03-18,2026-05-13,2025-06-15,32,28304,9.79,17.8,55.09,43,SUBMITTED
3307,SURVEY-0003307,1270,2554,1,Cotton,Pest Attack,ATIVRUSHTI,2026-04-19,2026-05-13,2025-06-15,54,5061,98.54,28.66,98.62,25,SUBMITTED
3308,SURVEY-0003308,534,1063,1,Bajra,Flood Damage,PEST_ATTACK,2026-03-14,2026-05-13,2025-06-15,10,69604,88.48,26.57,82.8,14,APPROVED
3309,SURVEY-0003309,178,346,1,Soybean,Flood Damage,ATIVRUSHTI,2026-03-30,2026-05-13,2025-06-15,44,83964,76.36,33.34,96.64,11,APPROVED
3310,SURVEY-0003310,605,1192,4,Bajra,Pest Attack,ATIVRUSHTI,2026-05-09,2026-05-13,2025-06-15,26,47332,99.21,93.35,73.08,26,FIELD_VERIFIED
3311,SURVEY-0003311,1840,3715,3,Sugarcane,Flood Damage,FLOOD,2026-04-28,2026-05-13,2025-06-15,28,96748,75.55,87.71,96.08,33,FIELD_VERIFIED
3312,SURVEY-0003312,1174,2358,1,Cotton,Flood Damage,DROUGHT,2026-04-13,2026-05-13,2025-06-15,56,40756,98.21,70.6,70.95,9,REJECTED
3313,SURVEY-0003313,1632,3297,3,Tur,Drought,ATIVRUSHTI,2026-02-28,2026-05-13,2025-06-15,34,81409,74.71,23.57,85.24,17,SUBMITTED
3314,SURVEY-0003314,653,1297,2,Sugarcane,Flood Damage,PEST_ATTACK,2026-03-13,2026-05-13,2025-06-15,45,36231,56.29,84.73,70.02,15,REJECTED
3315,SURVEY-0003315,1928,3894,2,Tur,Heavy Rainfall,ATIVRUSHTI,2026-02-21,2026-05-13,2025-06-15,89,66947,46.56,39.28,63.15,65,SUBMITTED
3316,SURVEY-0003316,516,1025,1,Soybean,Pest Attack,ATIVRUSHTI,2026-04-12,2026-05-13,2025-06-15,37,6561,89.25,80.32,90.99,24,SUBMITTED
3317,SURVEY-0003317,1785,3602,4,Tur,Flood Damage,DROUGHT,2026-03-15,2026-05-13,2025-06-15,49,25795,85.77,22.89,69.14,5,UNDER_REVIEW
3318,SURVEY-0003318,151,284,3,Sugarcane,Heavy Rainfall,PEST_ATTACK,2026-02-17,2026-05-13,2025-06-15,53,43239,76.63,74.3,95.81,11,APPROVED
3319,SURVEY-0003319,1179,2373,2,Cotton,Drought,FLOOD,2026-05-04,2026-05-13,2025-06-15,11,48239,97.06,16.62,94.28,14,UNDER_REVIEW
3320,SURVEY-0003320,1275,2564,2,Tur,Pest Attack,DROUGHT,2026-04-02,2026-05-13,2025-06-15,15,8922,49.05,21.99,86.17,20,SUBMITTED
3321,SURVEY-0003321,1277,2569,3,Cotton,Drought,DROUGHT,2026-04-03,2026-05-13,2025-06-15,74,74524,79.4,34.15,94.69,97,SUBMITTED
3322,SURVEY-0003322,1741,3516,1,Tur,Pest Attack,ATIVRUSHTI,2026-04-13,2026-05-13,2025-06-15,83,19678,86.4,7.05,58.17,92,REJECTED
3323,SURVEY-0003323,1128,2263,2,Cotton,Heavy Rainfall,FLOOD,2026-04-02,2026-05-13,2025-06-15,8,35922,37.85,53.8,83.48,32,FIELD_VERIFIED
3324,SURVEY-0003324,1779,3591,2,Bajra,Flood Damage,FLOOD,2026-03-29,2026-05-13,2025-06-15,43,38006,91.11,77.23,85.88,33,SUBMITTED
3325,SURVEY-0003325,569,1130,4,Soybean,Flood Damage,FLOOD,2026-03-21,2026-05-13,2025-06-15,26,72053,27.11,91.35,87.87,1,FIELD_VERIFIED
3326,SURVEY-0003326,557,1108,4,Tur,Drought,PEST_ATTACK,2026-04-26,2026-05-13,2025-06-15,43,37874,63.19,49.4,75.9,38,FIELD_VERIFIED
3327,SURVEY-0003327,1350,2723,2,Soybean,Drought,ATIVRUSHTI,2026-02-16,2026-05-13,2025-06-15,41,42013,61.08,41.25,72.42,22,REJECTED
3328,SURVEY-0003328,1962,3963,3,Soybean,Pest Attack,ATIVRUSHTI,2026-05-12,2026-05-13,2025-06-15,5,38313,77.12,44.44,72.64,18,UNDER_REVIEW
3329,SURVEY-0003329,1100,2201,2,Tur,Pest Attack,ATIVRUSHTI,2026-03-24,2026-05-13,2025-06-15,41,21739,37.24,10.27,73.92,16,APPROVED
3330,SURVEY-0003330,1688,3411,1,Sugarcane,Flood Damage,FLOOD,2026-05-10,2026-05-13,2025-06-15,42,95216,40.33,48.69,98.02,29,FIELD_VERIFIED
3331,SURVEY-0003331,478,955,4,Sugarcane,Flood Damage,DROUGHT,2026-03-15,2026-05-13,2025-06-15,34,49043,74.29,64.79,75.53,9,REJECTED
3332,SURVEY-0003332,864,1717,4,Soybean,Flood Damage,DROUGHT,2026-02-24,2026-05-13,2025-06-15,75,23387,23.29,20.1,83.1,82,SUBMITTED
3333,SURVEY-0003333,883,1761,3,Sugarcane,Pest Attack,FLOOD,2026-03-29,2026-05-13,2025-06-15,62,96575,80.49,22.2,56.36,32,FIELD_VERIFIED
3334,SURVEY-0003334,802,1593,3,Tur,Drought,FLOOD,2026-02-13,2026-05-13,2025-06-15,50,43347,97.73,5.55,97.11,36,FIELD_VERIFIED
3335,SURVEY-0003335,693,1381,4,Cotton,Drought,PEST_ATTACK,2026-03-10,2026-05-13,2025-06-15,55,35043,58.29,39.8,68.54,40,FIELD_VERIFIED
3336,SURVEY-0003336,96,179,2,Bajra,Pest Attack,PEST_ATTACK,2026-02-26,2026-05-13,2025-06-15,39,42341,80.84,67.07,57.86,37,APPROVED
3337,SURVEY-0003337,903,1806,2,Cotton,Pest Attack,ATIVRUSHTI,2026-03-08,2026-05-13,2025-06-15,27,5116,83.3,32.02,56.71,4,APPROVED
3338,SURVEY-0003338,1655,3341,3,Bajra,Heavy Rainfall,ATIVRUSHTI,2026-04-05,2026-05-13,2025-06-15,76,59724,39.24,24.33,81.92,88,FIELD_VERIFIED
3339,SURVEY-0003339,1982,4008,1,Bajra,Heavy Rainfall,ATIVRUSHTI,2026-04-05,2026-05-13,2025-06-15,34,48156,8.24,8.14,66.46,23,UNDER_REVIEW
3340,SURVEY-0003340,972,1939,4,Soybean,Drought,PEST_ATTACK,2026-03-11,2026-05-13,2025-06-15,12,87392,82.4,29.78,63.65,44,REJECTED
3341,SURVEY-0003341,401,798,2,Tur,Heavy Rainfall,PEST_ATTACK,2026-03-09,2026-05-13,2025-06-15,86,93746,81.63,89.83,61.65,61,REJECTED
3342,SURVEY-0003342,905,1809,2,Bajra,Pest Attack,ATIVRUSHTI,2026-05-06,2026-05-13,2025-06-15,94,8322,91.26,31.86,92.37,85,REJECTED
3343,SURVEY-0003343,1265,2543,3,Sugarcane,Drought,FLOOD,2026-04-06,2026-05-13,2025-06-15,24,44837,51.64,32.85,90.82,40,UNDER_REVIEW
3344,SURVEY-0003344,1672,3377,1,Bajra,Drought,PEST_ATTACK,2026-03-21,2026-05-13,2025-06-15,43,34712,99.9,15.84,56.14,7,SUBMITTED
3345,SURVEY-0003345,924,1849,2,Soybean,Heavy Rainfall,DROUGHT,2026-04-02,2026-05-13,2025-06-15,35,36403,24.36,45.02,62.12,1,FIELD_VERIFIED
3346,SURVEY-0003346,515,1022,3,Soybean,Heavy Rainfall,DROUGHT,2026-03-03,2026-05-13,2025-06-15,20,58856,20.43,52.33,70.91,7,APPROVED
3347,SURVEY-0003347,201,391,1,Tur,Flood Damage,PEST_ATTACK,2026-04-29,2026-05-13,2025-06-15,17,68595,41.9,38.78,59.13,41,SUBMITTED
3348,SURVEY-0003348,635,1256,1,Soybean,Flood Damage,ATIVRUSHTI,2026-03-15,2026-05-13,2025-06-15,59,16710,83.88,85.38,84.27,37,SUBMITTED
3349,SURVEY-0003349,1038,2074,3,Cotton,Flood Damage,FLOOD,2026-04-06,2026-05-13,2025-06-15,36,91075,83.05,9.94,72.18,14,FIELD_VERIFIED
3350,SURVEY-0003350,960,1918,3,Cotton,Drought,FLOOD,2026-05-03,2026-05-13,2025-06-15,36,5000,44.59,86.4,76.3,34,FIELD_VERIFIED
3351,SURVEY-0003351,1646,3324,3,Cotton,Flood Damage,PEST_ATTACK,2026-03-13,2026-05-13,2025-06-15,55,24363,79.72,5.15,64.82,2,FIELD_VERIFIED
3352,SURVEY-0003352,1648,3326,1,Tur,Heavy Rainfall,ATIVRUSHTI,2026-03-21,2026-05-13,2025-06-15,30,58822,64.34,46.99,68.99,37,SUBMITTED
3353,SURVEY-0003353,1020,2031,1,Sugarcane,Heavy Rainfall,FLOOD,2026-02-12,2026-05-13,2025-06-15,52,98706,58.43,51.23,57.31,19,APPROVED
3354,SURVEY-0003354,711,1409,1,Bajra,Flood Damage,ATIVRUSHTI,2026-05-11,2026-05-13,2025-06-15,7,92442,69.26,56.74,98.93,11,UNDER_REVIEW
3355,SURVEY-0003355,1929,3895,2,Cotton,Pest Attack,ATIVRUSHTI,2026-03-11,2026-05-13,2025-06-15,25,48833,68.89,63.29,57.02,20,APPROVED
3356,SURVEY-0003356,866,1723,4,Soybean,Pest Attack,DROUGHT,2026-02-22,2026-05-13,2025-06-15,42,32446,83.18,66.42,67.57,2,SUBMITTED
3357,SURVEY-0003357,1206,2419,2,Tur,Flood Damage,DROUGHT,2026-04-29,2026-05-13,2025-06-15,91,79652,88.25,66.63,83.28,63,FIELD_VERIFIED
3358,SURVEY-0003358,894,1783,3,Bajra,Flood Damage,DROUGHT,2026-02-24,2026-05-13,2025-06-15,25,37799,15.14,12.7,91.22,36,REJECTED
3359,SURVEY-0003359,1147,2308,2,Cotton,Drought,FLOOD,2026-04-03,2026-05-13,2025-06-15,93,58030,57.73,93.03,90.24,81,FIELD_VERIFIED
3360,SURVEY-0003360,283,560,2,Cotton,Pest Attack,PEST_ATTACK,2026-03-02,2026-05-13,2025-06-15,19,35974,29.77,72.49,75.0,29,REJECTED
3361,SURVEY-0003361,766,1521,4,Bajra,Pest Attack,DROUGHT,2026-02-26,2026-05-13,2025-06-15,46,8547,67.02,22.62,66.46,23,UNDER_REVIEW
3362,SURVEY-0003362,56,102,1,Tur,Heavy Rainfall,FLOOD,2026-03-23,2026-05-13,2025-06-15,86,54375,84.06,16.49,89.21,70,REJECTED
3363,SURVEY-0003363,1186,2387,1,Soybean,Heavy Rainfall,DROUGHT,2026-04-05,2026-05-13,2025-06-15,36,62732,12.87,37.68,80.3,12,UNDER_REVIEW
3364,SURVEY-0003364,1185,2386,3,Tur,Drought,PEST_ATTACK,2026-03-28,2026-05-13,2025-06-15,23,76157,60.25,37.54,83.49,26,REJECTED
3365,SURVEY-0003365,1067,2132,1,Cotton,Flood Damage,ATIVRUSHTI,2026-03-29,2026-05-13,2025-06-15,54,70167,8.29,59.77,91.61,32,APPROVED
3366,SURVEY-0003366,1191,2395,2,Cotton,Drought,ATIVRUSHTI,2026-05-12,2026-05-13,2025-06-15,12,82453,8.4,57.86,56.44,27,FIELD_VERIFIED
3367,SURVEY-0003367,145,270,2,Cotton,Pest Attack,FLOOD,2026-05-01,2026-05-13,2025-06-15,51,94950,21.22,49.76,82.59,42,REJECTED
3368,SURVEY-0003368,1078,2156,1,Tur,Heavy Rainfall,PEST_ATTACK,2026-03-11,2026-05-13,2025-06-15,15,43970,93.37,33.8,69.39,5,FIELD_VERIFIED
3369,SURVEY-0003369,1153,2320,4,Cotton,Drought,DROUGHT,2026-02-19,2026-05-13,2025-06-15,53,67962,26.86,67.23,75.54,8,UNDER_REVIEW
3370,SURVEY-0003370,1834,3700,3,Cotton,Drought,DROUGHT,2026-05-03,2026-05-13,2025-06-15,35,10301,8.15,14.97,63.18,8,REJECTED
3371,SURVEY-0003371,430,856,1,Sugarcane,Flood Damage,ATIVRUSHTI,2026-04-01,2026-05-13,2025-06-15,15,39734,25.17,26.23,84.09,21,APPROVED
3372,SURVEY-0003372,1763,3562,1,Soybean,Drought,ATIVRUSHTI,2026-02-25,2026-05-13,2025-06-15,16,87773,50.08,70.54,62.83,33,UNDER_REVIEW
3373,SURVEY-0003373,547,1089,3,Soybean,Heavy Rainfall,FLOOD,2026-02-12,2026-05-13,2025-06-15,85,52759,70.49,42.81,61.51,97,FIELD_VERIFIED
3374,SURVEY-0003374,637,1262,3,Bajra,Flood Damage,FLOOD,2026-02-12,2026-05-13,2025-06-15,60,67115,72.03,43.38,90.65,7,APPROVED
3375,SURVEY-0003375,309,608,4,Bajra,Drought,ATIVRUSHTI,2026-04-01,2026-05-13,2025-06-15,47,62283,26.15,86.17,59.91,7,FIELD_VERIFIED
3376,SURVEY-0003376,386,773,1,Sugarcane,Heavy Rainfall,DROUGHT,2026-04-21,2026-05-13,2025-06-15,6,28696,14.53,8.32,61.93,8,UNDER_REVIEW
3377,SURVEY-0003377,1936,3915,3,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-02-12,2026-05-13,2025-06-15,47,60519,90.67,50.98,63.55,27,SUBMITTED
3378,SURVEY-0003378,21,40,2,Cotton,Pest Attack,FLOOD,2026-03-03,2026-05-13,2025-06-15,18,13689,75.25,80.68,77.99,28,FIELD_VERIFIED
3379,SURVEY-0003379,1449,2929,4,Tur,Heavy Rainfall,DROUGHT,2026-03-17,2026-05-13,2025-06-15,37,8234,27.84,30.08,97.1,26,FIELD_VERIFIED
3380,SURVEY-0003380,826,1644,3,Tur,Flood Damage,DROUGHT,2026-03-06,2026-05-13,2025-06-15,58,65508,36.82,62.4,62.0,14,REJECTED
3381,SURVEY-0003381,518,1029,2,Tur,Heavy Rainfall,PEST_ATTACK,2026-03-02,2026-05-13,2025-06-15,78,48029,25.31,8.91,87.99,90,SUBMITTED
3382,SURVEY-0003382,1723,3482,4,Soybean,Drought,DROUGHT,2026-04-16,2026-05-13,2025-06-15,10,16433,45.87,18.89,79.35,18,APPROVED
3383,SURVEY-0003383,728,1445,1,Soybean,Pest Attack,DROUGHT,2026-04-14,2026-05-13,2025-06-15,51,47478,12.95,79.93,98.97,44,REJECTED
3384,SURVEY-0003384,822,1634,2,Sugarcane,Drought,ATIVRUSHTI,2026-02-16,2026-05-13,2025-06-15,78,90282,50.37,20.22,76.1,82,APPROVED
3385,SURVEY-0003385,1798,3628,2,Soybean,Flood Damage,DROUGHT,2026-03-30,2026-05-13,2025-06-15,62,41723,23.68,39.19,58.6,40,UNDER_REVIEW
3386,SURVEY-0003386,1403,2832,1,Soybean,Drought,ATIVRUSHTI,2026-03-20,2026-05-13,2025-06-15,51,69971,94.34,74.69,67.95,40,FIELD_VERIFIED
3387,SURVEY-0003387,609,1200,2,Bajra,Pest Attack,ATIVRUSHTI,2026-04-24,2026-05-13,2025-06-15,26,19260,65.56,44.83,70.15,7,SUBMITTED
3388,SURVEY-0003388,1973,3985,1,Tur,Pest Attack,ATIVRUSHTI,2026-02-13,2026-05-13,2025-06-15,20,76535,66.98,39.97,61.96,12,UNDER_REVIEW
3389,SURVEY-0003389,998,1989,1,Bajra,Heavy Rainfall,PEST_ATTACK,2026-02-23,2026-05-13,2025-06-15,57,23211,99.07,70.6,75.44,32,APPROVED
3390,SURVEY-0003390,1326,2671,1,Sugarcane,Flood Damage,ATIVRUSHTI,2026-04-05,2026-05-13,2025-06-15,71,96508,67.65,24.72,92.8,96,FIELD_VERIFIED
3391,SURVEY-0003391,1176,2365,2,Bajra,Pest Attack,ATIVRUSHTI,2026-03-11,2026-05-13,2025-06-15,20,98885,95.63,27.41,55.45,5,REJECTED
3392,SURVEY-0003392,1532,3088,2,Cotton,Drought,FLOOD,2026-02-21,2026-05-13,2025-06-15,23,71118,72.82,37.21,76.4,25,FIELD_VERIFIED
3393,SURVEY-0003393,748,1483,2,Tur,Pest Attack,FLOOD,2026-03-03,2026-05-13,2025-06-15,54,29645,83.34,62.4,73.95,7,UNDER_REVIEW
3394,SURVEY-0003394,866,1725,4,Bajra,Flood Damage,PEST_ATTACK,2026-05-11,2026-05-13,2025-06-15,10,78788,78.17,56.88,79.25,10,REJECTED
3395,SURVEY-0003395,1367,2754,4,Sugarcane,Drought,ATIVRUSHTI,2026-04-04,2026-05-13,2025-06-15,39,95163,35.7,59.39,68.68,10,FIELD_VERIFIED
3396,SURVEY-0003396,1851,3744,2,Tur,Flood Damage,PEST_ATTACK,2026-04-21,2026-05-13,2025-06-15,12,76373,80.91,59.18,85.67,1,APPROVED
3397,SURVEY-0003397,408,813,3,Cotton,Heavy Rainfall,FLOOD,2026-03-27,2026-05-13,2025-06-15,40,11230,95.05,92.09,81.4,30,SUBMITTED
3398,SURVEY-0003398,447,894,3,Soybean,Flood Damage,DROUGHT,2026-03-14,2026-05-13,2025-06-15,46,22190,77.28,93.13,73.97,24,APPROVED
3399,SURVEY-0003399,1260,2534,1,Cotton,Heavy Rainfall,FLOOD,2026-04-28,2026-05-13,2025-06-15,73,84951,19.98,76.82,81.23,88,UNDER_REVIEW
3400,SURVEY-0003400,1494,3014,1,Tur,Flood Damage,FLOOD,2026-04-07,2026-05-13,2025-06-15,18,51216,54.04,32.88,72.41,26,REJECTED
3401,SURVEY-0003401,1465,2955,3,Sugarcane,Heavy Rainfall,ATIVRUSHTI,2026-03-15,2026-05-13,2025-06-15,15,67836,12.62,49.06,70.3,17,SUBMITTED
3402,SURVEY-0003402,1970,3980,2,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-04-25,2026-05-13,2025-06-15,49,98832,39.82,9.01,59.74,27,FIELD_VERIFIED
3403,SURVEY-0003403,1422,2869,3,Sugarcane,Heavy Rainfall,ATIVRUSHTI,2026-04-22,2026-05-13,2025-06-15,21,63687,83.0,35.69,56.04,28,APPROVED
3404,SURVEY-0003404,1060,2121,4,Sugarcane,Heavy Rainfall,FLOOD,2026-04-06,2026-05-13,2025-06-15,38,6543,80.27,41.68,92.46,16,SUBMITTED
3405,SURVEY-0003405,210,412,3,Soybean,Flood Damage,DROUGHT,2026-03-10,2026-05-13,2025-06-15,71,74953,67.29,12.77,73.53,61,UNDER_REVIEW
3406,SURVEY-0003406,1347,2717,2,Tur,Pest Attack,FLOOD,2026-05-02,2026-05-13,2025-06-15,52,10969,39.75,82.36,72.24,15,REJECTED
3407,SURVEY-0003407,4,8,3,Cotton,Pest Attack,PEST_ATTACK,2026-05-06,2026-05-13,2025-06-15,40,27146,65.98,13.87,79.83,42,UNDER_REVIEW
3408,SURVEY-0003408,882,1759,3,Cotton,Drought,FLOOD,2026-05-05,2026-05-13,2025-06-15,53,9896,15.16,62.28,85.96,29,APPROVED
3409,SURVEY-0003409,164,311,4,Bajra,Heavy Rainfall,DROUGHT,2026-02-19,2026-05-13,2025-06-15,16,26193,54.77,45.41,76.33,23,UNDER_REVIEW
3410,SURVEY-0003410,186,359,1,Bajra,Pest Attack,FLOOD,2026-04-21,2026-05-13,2025-06-15,44,96217,51.94,25.39,89.09,39,FIELD_VERIFIED
3411,SURVEY-0003411,1218,2444,2,Soybean,Flood Damage,ATIVRUSHTI,2026-04-24,2026-05-13,2025-06-15,7,59695,24.79,12.6,56.14,19,REJECTED
3412,SURVEY-0003412,526,1047,1,Cotton,Heavy Rainfall,PEST_ATTACK,2026-04-26,2026-05-13,2025-06-15,16,60326,80.01,68.11,62.69,38,SUBMITTED
3413,SURVEY-0003413,1532,3087,3,Tur,Pest Attack,FLOOD,2026-04-14,2026-05-13,2025-06-15,5,68814,41.64,51.16,76.82,16,APPROVED
3414,SURVEY-0003414,300,587,4,Tur,Flood Damage,ATIVRUSHTI,2026-03-09,2026-05-13,2025-06-15,46,19023,73.82,91.36,98.55,30,SUBMITTED
3415,SURVEY-0003415,1711,3459,1,Sugarcane,Pest Attack,PEST_ATTACK,2026-04-18,2026-05-13,2025-06-15,60,9856,21.8,21.99,64.04,22,SUBMITTED
