approval_id,survey_id,approved_by,role,approval_level,status,remarks,modified_loss_percentage
7711,3046,14,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,90
7712,3046,49,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,67
7713,3046,62,TALATHI,3,UNDER_REVIEW,Geo-fence passed,78
7714,3047,2,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,90
7715,3047,68,TALATHI,2,REJECTED,Need re-survey,40
7716,3047,33,TALATHI,3,REJECTED,Need re-survey,5
7717,3047,30,TALUKA_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,67
7718,3048,72,TALATHI,1,APPROVED,Need re-survey,84
7719,3048,67,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,43
7720,3048,66,DISTRICT_AUTHORITY,3,REJECTED,NDVI mismatch,86
7721,3048,18,TALATHI,4,REJECTED,Geo-fence passed,49
7722,3049,60,TALATHI,1,REJECTED,Need re-survey,22
7723,3049,79,TALUKA_AUTHORITY,2,APPROVED,Need re-survey,69
7724,3049,68,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,42
7725,3050,71,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,93
7726,3050,22,TALATHI,2,APPROVED,Geo-fence passed,65
7727,3050,63,TALATHI,3,UNDER_REVIEW,Geo-fence passed,35
7728,3051,85,TALATHI,1,REJECTED,Geo-fence passed,57
7729,3051,52,TALUKA_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,34
7730,3051,11,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,85
7731,3052,8,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,45
7732,3053,48,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,31
7733,3053,44,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,52
7734,3053,38,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,83
7735,3053,47,TALUKA_AUTHORITY,4,APPROVED,Geo-fence passed,81
7736,3054,51,TALATHI,1,APPROVED,Geo-fence passed,91
7737,3054,81,TALUKA_AUTHORITY,2,APPROVED,Need re-survey,61
7738,3055,48,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,45
7739,3055,24,TALUKA_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,5
7740,3056,15,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,72
7741,3056,34,TALATHI,2,REJECTED,Approved after verification,58
7742,3057,54,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,23
7743,3057,65,TALATHI,2,REJECTED,Geo-fence passed,56
7744,3057,39,TALUKA_AUTHORITY,3,APPROVED,Geo-fence passed,75
7745,3058,2,TALATHI,1,REJECTED,Need re-survey,53
7746,3058,12,TALATHI,2,REJECTED,Approved after verification,30
7747,3058,76,TALUKA_AUTHORITY,3,APPROVED,Geo-fence passed,84
7748,3059,40,TALATHI,1,REJECTED,Geo-fence passed,61
7749,3059,22,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,50
7750,3059,62,DISTRICT_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,27
7751,3060,88,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,90
7752,3060,28,TALUKA_AUTHORITY,2,REJECTED,Approved after verification,74
7753,3060,20,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,56
7754,3060,8,DISTRICT_AUTHORITY,4,REJECTED,Approved after verification,91
7755,3061,18,TALATHI,1,UNDER_REVIEW,NDVI mismatch,31
7756,3061,22,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,28
7757,3061,7,DISTRICT_AUTHORITY,3,REJECTED,NDVI mismatch,23
7758,3062,33,TALUKA_AUTHORITY,1,REJECTED,Need re-survey,32
7759,3062,55,TALUKA_AUTHORITY,2,APPROVED,Need re-survey,62
7760,3062,76,TALUKA_AUTHORITY,3,APPROVED,Approved after verification,54
7761,3062,71,TALATHI,4,APPROVED,Need re-survey,89
7762,3063,89,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,86
7763,3063,32,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,59
7764,3063,56,TALATHI,3,REJECTED,Approved after verification,59
7765,3063,32,DISTRICT_AUTHORITY,4,REJECTED,Approved after verification,19
7766,3064,83,TALATHI,1,REJECTED,Approved after verification,82
7767,3064,31,TALATHI,2,UNDER_REVIEW,Approved after verification,15
7768,3064,2,TALUKA_AUTHORITY,3,APPROVED,NDVI mismatch,53
7769,3065,25,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,71
7770,3065,76,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,57
7771,3065,8,DISTRICT_AUTHORITY,3,REJECTED,Approved after verification,33
7772,3066,90,TALATHI,1,REJECTED,Geo-fence passed,24
7773,3067,79,TALATHI,1,APPROVED,NDVI mismatch,63
7774,3068,83,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,36
7775,3068,83,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,6
7776,3069,59,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,76
7777,3069,35,TALATHI,2,REJECTED,Approved after verification,27
7778,3070,51,TALATHI,1,REJECTED,NDVI mismatch,7
7779,3070,12,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,16
7780,3070,74,TALUKA_AUTHORITY,3,REJECTED,Geo-fence passed,66
7781,3070,89,TALUKA_AUTHORITY,4,APPROVED,Geo-fence passed,39
7782,3071,67,TALATHI,1,UNDER_REVIEW,Need re-survey,26
7783,3071,39,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,84
7784,3072,42,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,47
7785,3072,20,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,6
7786,3072,72,TALUKA_AUTHORITY,3,APPROVED,NDVI mismatch,24
7787,3073,76,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,91
7788,3074,89,TALATHI,1,UNDER_REVIEW,Need re-survey,67
7789,3074,74,TALUKA_AUTHORITY,2,REJECTED,Need re-survey,8
7790,3074,49,DISTRICT_AUTHORITY,3,REJECTED,NDVI mismatch,56
7791,3075,55,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,93
7792,3075,45,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,8
7793,3076,43,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,51
7794,3076,13,TALATHI,2,REJECTED,NDVI mismatch,26
7795,3077,76,TALATHI,1,UNDER_REVIEW,Approved after verification,56
7796,3078,52,TALATHI,1,REJECTED,NDVI mismatch,10
7797,3078,7,TALATHI,2,APPROVED,NDVI mismatch,28
7798,3079,13,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,5
7799,3079,80,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,5
7800,3079,72,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,59
7801,3080,31,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,52
7802,3080,50,DISTRICT_AUTHORITY,2,REJECTED,Approved after verification,5
7803,3080,42,DISTRICT_AUTHORITY,3,APPROVED,Geo-fence passed,78
7804,3080,49,DISTRICT_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,7
7805,3081,15,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,75
7806,3082,13,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,66
7807,3083,78,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,21
7808,3083,13,TALUKA_AUTHORITY,2,APPROVED,NDVI mismatch,46
7809,3083,11,TALUKA_AUTHORITY,3,UNDER_REVIEW,Approved after verification,24
7810,3084,63,TALATHI,1,REJECTED,Approved after verification,28
7811,3085,84,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,68
7812,3085,85,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,6
7813,3085,10,DISTRICT_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,10
7814,3085,81,TALUKA_AUTHORITY,4,REJECTED,Approved after verification,50
7815,3086,72,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,25
7816,3086,68,TALATHI,2,UNDER_REVIEW,NDVI mismatch,16
7817,3087,15,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,81
7818,3088,44,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,29
7819,3088,40,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,50
7820,3088,26,DISTRICT_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,41
7821,3089,51,TALATHI,1,UNDER_REVIEW,Geo-fence passed,84
7822,3090,23,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,89
7823,3091,86,TALUKA_AUTHORITY,1,APPROVED,Need re-survey,88
7824,3092,41,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,27
7825,3092,71,TALUKA_AUTHORITY,2,UNDER_REVIEW,Need re-survey,79
7826,3093,64,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,35
7827,3093,27,TALUKA_AUTHORITY,2,REJECTED,Need re-survey,92
7828,3093,66,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,9
7829,3093,41,TALATHI,4,UNDER_REVIEW,NDVI mismatch,58
7830,3094,2,TALATHI,1,UNDER_REVIEW,Geo-fence passed,6
7831,3094,40,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,60
7832,3094,82,TALATHI,3,APPROVED,Geo-fence passed,51
7833,3094,69,DISTRICT_AUTHORITY,4,APPROVED,Approved after verification,15
7834,3095,16,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,48
7835,3095,26,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,11
7836,3095,15,TALUKA_AUTHORITY,3,REJECTED,Geo-fence passed,18
7837,3096,40,TALATHI,1,APPROVED,NDVI mismatch,12
7838,3096,69,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,28
7839,3097,84,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,54
7840,3098,89,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,47
7841,3098,26,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,48
7842,3098,67,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,71
7843,3098,36,TALUKA_AUTHORITY,4,APPROVED,NDVI mismatch,90
7844,3099,61,TALATHI,1,UNDER_REVIEW,NDVI mismatch,63
7845,3099,8,TALATHI,2,REJECTED,Approved after verification,28
7846,3099,59,TALATHI,3,REJECTED,Approved after verification,19
7847,3099,84,TALATHI,4,APPROVED,Need re-survey,23
7848,3100,21,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,89
7849,3101,72,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,33
7850,3102,46,TALATHI,1,REJECTED,Need re-survey,30
7851,3102,31,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,49
7852,3102,64,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,80
7853,3102,49,DISTRICT_AUTHORITY,4,REJECTED,NDVI mismatch,58
7854,3103,10,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,38
7855,3103,79,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,58
7856,3103,42,DISTRICT_AUTHORITY,3,REJECTED,Geo-fence passed,20
7857,3104,60,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,13
7858,3104,34,TALATHI,2,UNDER_REVIEW,Geo-fence passed,47
7859,3104,79,TALATHI,3,APPROVED,NDVI mismatch,83
7860,3105,47,TALATHI,1,REJECTED,Need re-survey,37
7861,3105,65,TALATHI,2,APPROVED,NDVI mismatch,80
7862,3105,2,TALATHI,3,APPROVED,Need re-survey,50
7863,3105,4,DISTRICT_AUTHORITY,4,REJECTED,Geo-fence passed,22
7864,3106,19,TALATHI,1,APPROVED,Approved after verification,17
7865,3107,57,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,60
7866,3107,15,TALUKA_AUTHORITY,2,APPROVED,NDVI mismatch,93
7867,3107,19,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,68
7868,3107,9,TALATHI,4,APPROVED,Need re-survey,21
7869,3108,22,TALATHI,1,UNDER_REVIEW,Need re-survey,64
7870,3108,32,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,34
7871,3108,49,TALUKA_AUTHORITY,3,APPROVED,Geo-fence passed,47
7872,3109,6,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,74
7873,3109,83,TALATHI,2,APPROVED,Geo-fence passed,54
7874,3110,52,TALATHI,1,REJECTED,Geo-fence passed,20
7875,3110,40,TALATHI,2,UNDER_REVIEW,Approved after verification,34
7876,3110,86,TALUKA_AUTHORITY,3,APPROVED,Approved after verification,59
7877,3110,32,TALATHI,4,REJECTED,Geo-fence passed,22
7878,3111,73,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Approved after verification,25
7879,3111,23,TALUKA_AUTHORITY,2,APPROVED,NDVI mismatch,94
7880,3112,59,TALATHI,1,UNDER_REVIEW,NDVI mismatch,40
7881,3112,74,TALATHI,2,APPROVED,NDVI mismatch,23
7882,3112,21,TALATHI,3,APPROVED,Need re-survey,15
7883,3113,17,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,41
7884,3113,14,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Approved after verification,78
7885,3114,2,TALATHI,1,REJECTED,Geo-fence passed,56
7886,3114,2,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,60
7887,3114,14,TALATHI,3,APPROVED,Need re-survey,89
7888,3114,72,DISTRICT_AUTHORITY,4,APPROVED,Approved after verification,34
7889,3115,40,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,41
7890,3115,81,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,95
7891,3115,65,DISTRICT_AUTHORITY,3,REJECTED,Need re-survey,79
7892,3116,43,TALATHI,1,APPROVED,Approved after verification,43
7893,3117,23,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,23
7894,3117,10,TALATHI,2,UNDER_REVIEW,Approved after verification,47
7895,3117,14,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,9
7896,3117,42,TALUKA_AUTHORITY,4,APPROVED,NDVI mismatch,19
7897,3118,79,TALUKA_AUTHORITY,1,REJECTED,Need re-survey,22
7898,3118,89,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Approved after verification,42
7899,3118,3,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,18
7900,3118,28,DISTRICT_AUTHORITY,4,APPROVED,Approved after verification,93
7901,3119,84,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,58
7902,3120,62,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,95
7903,3120,48,TALATHI,2,UNDER_REVIEW,Need re-survey,9
7904,3120,64,TALATHI,3,UNDER_REVIEW,Approved after verification,30
7905,3120,11,DISTRICT_AUTHORITY,4,UNDER_REVIEW,Approved after verification,46
7906,3121,32,TALUKA_AUTHORITY,1,APPROVED,Need re-survey,91
7907,3121,53,TALATHI,2,APPROVED,NDVI mismatch,57
7908,3121,20,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,77
7909,3121,36,DISTRICT_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,65
7910,3122,68,TALUKA_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,70
7911,3122,46,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,59
7912,3123,23,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,74
7913,3123,38,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,8
7914,3124,10,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Need re-survey,84
7915,3124,32,TALATHI,2,APPROVED,Approved after verification,63
7916,3124,44,TALUKA_AUTHORITY,3,REJECTED,Need re-survey,7
7917,3124,9,TALATHI,4,REJECTED,Geo-fence passed,95
7918,3125,29,TALATHI,1,UNDER_REVIEW,Geo-fence passed,50
7919,3125,54,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,60
7920,3125,59,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,12
7921,3125,8,TALUKA_AUTHORITY,4,REJECTED,Geo-fence passed,92
7922,3126,81,TALATHI,1,APPROVED,Approved after verification,87
7923,3126,7,TALATHI,2,APPROVED,Geo-fence passed,90
7924,3126,23,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,25
7925,3126,72,DISTRICT_AUTHORITY,4,UNDER_REVIEW,Need re-survey,5
7926,3127,80,TALATHI,1,REJECTED,NDVI mismatch,68
7927,3127,48,TALATHI,2,REJECTED,Approved after verification,44
7928,3128,5,TALATHI,1,REJECTED,Approved after verification,61
7929,3128,14,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,80
7930,3128,26,TALUKA_AUTHORITY,3,APPROVED,Approved after verification,31
7931,3128,17,TALUKA_AUTHORITY,4,REJECTED,Need re-survey,50
7932,3129,25,TALATHI,1,UNDER_REVIEW,NDVI mismatch,12
7933,3129,21,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Approved after verification,73
7934,3130,90,TALATHI,1,UNDER_REVIEW,Need re-survey,29
7935,3131,78,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,18
7936,3131,26,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,86
7937,3131,44,TALUKA_AUTHORITY,3,APPROVED,Geo-fence passed,70
7938,3131,16,TALATHI,4,UNDER_REVIEW,Approved after verification,92
7939,3132,60,TALATHI,1,APPROVED,Need re-survey,72
7940,3132,60,TALATHI,2,UNDER_REVIEW,Geo-fence passed,12
7941,3132,79,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,72
7942,3132,4,TALATHI,4,UNDER_REVIEW,Geo-fence passed,29
7943,3133,67,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,35
7944,3134,75,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,32
7945,3135,56,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,83
7946,3135,30,TALATHI,2,UNDER_REVIEW,Need re-survey,74
7947,3136,72,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,87
7948,3136,27,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,33
7949,3136,43,TALUKA_AUTHORITY,3,APPROVED,Approved after verification,64
7950,3137,62,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,46
7951,3138,37,TALATHI,1,UNDER_REVIEW,Approved after verification,50
7952,3139,87,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,9
7953,3139,37,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,59
7954,3139,46,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,67
7955,3140,52,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,50
7956,3140,77,TALUKA_AUTHORITY,2,REJECTED,Need re-survey,58
7957,3140,54,TALUKA_AUTHORITY,3,APPROVED,NDVI mismatch,92
7958,3141,68,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,75
7959,3141,28,TALUKA_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,64
7960,3141,82,TALATHI,3,REJECTED,NDVI mismatch,17
7961,3142,44,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,57
7962,3142,80,TALUKA_AUTHORITY,2,UNDER_REVIEW,Approved after verification,72
7963,3142,8,TALATHI,3,APPROVED,NDVI mismatch,15
7964,3142,75,TALATHI,4,APPROVED,Need re-survey,38
7965,3143,34,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,57
7966,3144,83,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,18
7967,3145,87,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,10
7968,3146,50,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,34
7969,3146,7,TALATHI,2,UNDER_REVIEW,Need re-survey,77
7970,3146,25,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,60
7971,3147,1,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,39
7972,3147,88,TALATHI,2,APPROVED,NDVI mismatch,37
7973,3147,85,TALATHI,3,UNDER_REVIEW,Geo-fence passed,31
7974,3147,27,TALUKA_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,57
7975,3148,81,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,16
7976,3148,3,TALATHI,2,UNDER_REVIEW,NDVI mismatch,55
7977,3148,46,TALATHI,3,UNDER_REVIEW,Need re-survey,27
7978,3149,64,TALATHI,1,REJECTED,Approved after verification,7
7979,3149,26,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,26
7980,3149,20,TALATHI,3,REJECTED,Approved after verification,82
7981,3149,15,DISTRICT_AUTHORITY,4,REJECTED,Need re-survey,85
7982,3150,47,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,47
7983,3150,87,TALUKA_AUTHORITY,2,APPROVED,NDVI mismatch,95
7984,3151,65,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,86
7985,3151,11,TALUKA_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,46
7986,3152,38,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,81
7987,3153,22,TALUKA_AUTHORITY,1,REJECTED,Need re-survey,32
7988,3153,42,TALATHI,2,APPROVED,NDVI mismatch,94
7989,3153,78,DISTRICT_AUTHORITY,3,REJECTED,Need re-survey,69
7990,3154,71,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,46
7991,3155,40,TALUKA_AUTHORITY,1,REJECTED,Need re-survey,67
7992,3156,67,TALATHI,1,UNDER_REVIEW,Approved after verification,66
7993,3156,35,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,59
7994,3156,34,TALUKA_AUTHORITY,3,UNDER_REVIEW,Approved after verification,68
7995,3157,31,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,90
7996,3157,48,TALATHI,2,APPROVED,Approved after verification,46
7997,3157,17,DISTRICT_AUTHORITY,3,REJECTED,Geo-fence passed,48
7998,3158,22,TALATHI,1,REJECTED,Approved after verification,51
7999,3158,43,TALUKA_AUTHORITY,2,APPROVED,Geo-fence passed,71
8000,3158,50,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Approved after verification,81
8001,3158,61,TALATHI,4,UNDER_REVIEW,NDVI mismatch,74
8002,3159,75,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,37
8003,3159,48,TALATHI,2,APPROVED,Need re-survey,88
8004,3159,77,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,92
8005,3160,84,TALUKA_AUTHORITY,1,APPROVED,Need re-survey,87
8006,3160,30,TALUKA_AUTHORITY,2,REJECTED,NDVI mismatch,42
8007,3160,35,TALUKA_AUTHORITY,3,UNDER_REVIEW,Approved after verification,45
8008,3161,84,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,42
8009,3161,40,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Need re-survey,6
8010,3161,74,TALUKA_AUTHORITY,3,REJECTED,Need re-survey,71
8011,3162,51,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,81
8012,3163,89,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,30
8013,3163,26,TALUKA_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,59
8014,3163,24,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,83
8015,3163,3,TALATHI,4,UNDER_REVIEW,Need re-survey,53
8016,3164,64,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,57
8017,3164,43,TALATHI,2,APPROVED,Geo-fence passed,93
8018,3165,43,TALUKA_AUTHORITY,1,APPROVED,Need re-survey,87
8019,3165,56,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,34
8020,3165,25,TALATHI,3,REJECTED,Need re-survey,54
8021,3165,16,DISTRICT_AUTHORITY,4,REJECTED,Need re-survey,44
8022,3166,67,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,67
8023,3166,52,TALATHI,2,REJECTED,Approved after verification,54
8024,3166,7,TALUKA_AUTHORITY,3,APPROVED,Geo-fence passed,29
8025,3166,21,DISTRICT_AUTHORITY,4,UNDER_REVIEW,Approved after verification,46
8026,3167,63,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,46
8027,3167,71,TALATHI,2,UNDER_REVIEW,NDVI mismatch,39
8028,3167,42,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,70
8029,3167,37,TALATHI,4,REJECTED,Geo-fence passed,85
8030,3168,5,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,50
8031,3168,83,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,68
8032,3169,21,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,22
8033,3169,76,TALATHI,2,REJECTED,Geo-fence passed,22
8034,3170,72,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,18
8035,3170,88,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,55
8036,3171,24,TALATHI,1,REJECTED,NDVI mismatch,36
8037,3171,31,TALUKA_AUTHORITY,2,UNDER_REVIEW,Need re-survey,85
8038,3172,65,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,68
8039,3173,62,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,15
8040,3173,4,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,20
8041,3173,52,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,23
8042,3173,55,TALUKA_AUTHORITY,4,REJECTED,NDVI mismatch,62
8043,3174,81,TALATHI,1,UNDER_REVIEW,NDVI mismatch,23
8044,3174,25,TALATHI,2,UNDER_REVIEW,Geo-fence passed,60
8045,3175,2,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,95
8046,3175,4,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Approved after verification,91
8047,3175,20,TALATHI,3,UNDER_REVIEW,Geo-fence passed,47
8048,3176,22,TALATHI,1,REJECTED,NDVI mismatch,9
8049,3176,26,TALUKA_AUTHORITY,2,REJECTED,Need re-survey,83
8050,3176,81,DISTRICT_AUTHORITY,3,APPROVED,Geo-fence passed,65
8051,3176,7,TALUKA_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,36
8052,3177,44,TALATHI,1,UNDER_REVIEW,Need re-survey,24
8053,3177,41,TALUKA_AUTHORITY,2,APPROVED,Need re-survey,24
8054,3177,80,TALATHI,3,UNDER_REVIEW,Approved after verification,75
8055,3178,45,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Approved after verification,78
8056,3178,36,DISTRICT_AUTHORITY,2,REJECTED,Need re-survey,63
8057,3178,73,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,90
8058,3178,85,TALUKA_AUTHORITY,4,REJECTED,Approved after verification,8
8059,3179,74,TALUKA_AUTHORITY,1,REJECTED,Need re-survey,70
8060,3180,30,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,92
8061,3180,82,TALUKA_AUTHORITY,2,REJECTED,NDVI mismatch,88
8062,3180,15,TALATHI,3,UNDER_REVIEW,NDVI mismatch,27
8063,3180,19,TALUKA_AUTHORITY,4,APPROVED,Geo-fence passed,19
