satellite_id,survey_id,ndvi_before,ndvi_after,vegetation_loss,satellite_source,imagery_urls
3554,3554,0.75,0.16,18.46,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3555,3555,0.59,0.24,38.71,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3556,3556,0.59,0.16,55.45,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3557,3557,0.9,0.29,51.24,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3558,3558,0.53,0.4,10.89,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3559,3559,0.74,0.17,15.39,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3560,3560,0.85,0.2,60.04,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3561,3561,0.89,0.29,21.58,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3562,3562,0.81,0.35,87.37,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3563,3563,0.51,0.21,89.89,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3564,3564,0.67,0.33,90.18,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3565,3565,0.72,0.14,36.96,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3566,3566,0.79,0.15,16.05,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3567,3567,0.69,0.36,68.33,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3568,3568,0.53,0.23,67.8,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3569,3569,0.91,0.47,43.72,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3570,3570,0.64,0.13,29.88,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3571,3571,0.67,0.43,12.82,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3572,3572,0.82,0.18,87.68,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3573,3573,0.74,0.48,24.86,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3574,3574,0.8,0.13,89.1,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3575,3575,0.76,0.31,81.38,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3576,3576,0.56,0.25,10.43,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3577,3577,0.71,0.23,65.46,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3578,3578,0.54,0.47,52.95,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3579,3579,0.52,0.39,68.33,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3580,3580,0.53,0.44,63.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3581,3581,0.66,0.1,86.44,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3582,3582,0.89,0.5,50.18,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3583,3583,0.95,0.36,29.38,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3584,3584,0.78,0.2,79.96,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3585,3585,0.89,0.31,70.44,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3586,3586,0.84,0.1,70.31,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3587,3587,0.93,0.32,83.5,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3588,3588,0.55,0.29,88.79,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3589,3589,0.88,0.42,70.86,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3590,3590,0.51,0.5,71.92,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3591,3591,0.83,0.4,43.91,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3592,3592,0.73,0.2,76.25,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3593,3593,0.71,0.29,77.7,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3594,3594,0.8,0.23,91.12,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3595,3595,0.67,0.11,86.62,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3596,3596,0.51,0.37,71.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3597,3597,0.94,0.38,27.75,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3598,3598,0.8,0.23,71.33,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3599,3599,0.88,0.4,47.79,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3600,3600,0.6,0.25,22.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3601,3601,0.78,0.45,25.17,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3602,3602,0.95,0.35,21.78,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3603,3603,0.62,0.49,51.63,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3604,3604,0.64,0.36,50.28,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3605,3605,0.92,0.4,65.96,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3606,3606,0.78,0.46,83.61,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3607,3607,0.9,0.3,61.29,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3608,3608,0.92,0.32,12.41,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3609,3609,0.82,0.48,24.71,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3610,3610,0.57,0.32,58.32,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3611,3611,0.77,0.31,93.43,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3612,3612,0.89,0.39,22.43,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3613,3613,0.65,0.29,44.39,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3614,3614,0.92,0.24,28.45,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3615,3615,0.66,0.46,88.06,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3616,3616,0.92,0.22,33.03,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3617,3617,0.88,0.31,27.74,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3618,3618,0.69,0.21,76.44,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3619,3619,0.75,0.14,73.73,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3620,3620,0.73,0.41,17.47,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3621,3621,0.71,0.44,85.12,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3622,3622,0.68,0.15,62.9,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3623,3623,0.63,0.11,43.78,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3624,3624,0.84,0.15,24.56,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3625,3625,0.65,0.45,70.84,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3626,3626,0.62,0.22,16.59,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3627,3627,0.77,0.12,62.55,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3628,3628,0.92,0.31,25.06,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3629,3629,0.54,0.33,55.19,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3630,3630,0.52,0.37,17.28,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3631,3631,0.55,0.32,42.09,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3632,3632,0.64,0.27,27.56,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3633,3633,0.66,0.23,53.66,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3634,3634,0.82,0.31,15.31,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3635,3635,0.61,0.22,13.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3636,3636,0.65,0.38,31.61,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3637,3637,0.79,0.21,59.52,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3638,3638,0.73,0.28,88.68,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3639,3639,0.72,0.39,36.95,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3640,3640,0.57,0.43,30.56,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3641,3641,0.83,0.42,80.42,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3642,3642,0.65,0.43,40.41,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3643,3643,0.62,0.48,27.3,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3644,3644,0.85,0.14,64.34,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3645,3645,0.77,0.12,73.57,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3646,3646,0.74,0.46,73.19,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3647,3647,0.72,0.45,62.58,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3648,3648,0.68,0.26,10.57,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3649,3649,0.51,0.34,72.21,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3650,3650,0.87,0.12,59.26,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3651,3651,0.73,0.43,89.81,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3652,3652,0.81,0.11,39.45,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3653,3653,0.57,0.49,88.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3654,3654,0.52,0.43,44.02,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3655,3655,0.89,0.35,56.83,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3656,3656,0.72,0.13,88.84,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3657,3657,0.89,0.21,73.37,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3658,3658,0.89,0.43,20.69,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3659,3659,0.69,0.22,18.0,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3660,3660,0.78,0.11,34.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3661,3661,0.69,0.47,37.69,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3662,3662,0.53,0.1,56.3,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3663,3663,0.89,0.41,79.24,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3664,3664,0.68,0.23,66.58,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3665,3665,0.71,0.32,44.89,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3666,3666,0.72,0.36,86.04,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3667,3667,0.72,0.43,87.93,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3668,3668,0.75,0.4,68.61,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3669,3669,0.61,0.35,65.35,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3670,3670,0.77,0.44,78.07,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3671,3671,0.58,0.16,15.63,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3672,3672,0.66,0.12,15.67,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3673,3673,0.9,0.37,32.45,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3674,3674,0.88,0.28,74.69,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3675,3675,0.82,0.13,89.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3676,3676,0.67,0.36,28.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3677,3677,0.94,0.49,43.79,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3678,3678,0.56,0.23,15.48,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3679,3679,0.9,0.28,37.74,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3680,3680,0.63,0.35,18.0,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3681,3681,0.65,0.27,33.76,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3682,3682,0.72,0.49,37.82,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3683,3683,0.51,0.12,50.7,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3684,3684,0.87,0.39,21.71,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3685,3685,0.62,0.1,17.73,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3686,3686,0.5,0.12,64.38,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3687,3687,0.65,0.25,43.0,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3688,3688,0.93,0.28,51.98,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3689,3689,0.63,0.42,81.65,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3690,3690,0.84,0.46,32.92,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3691,3691,0.8,0.26,57.65,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3692,3692,0.66,0.2,73.8,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3693,3693,0.56,0.31,89.93,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3694,3694,0.68,0.35,13.13,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3695,3695,0.65,0.22,88.12,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3696,3696,0.94,0.4,77.2,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3697,3697,0.55,0.24,70.1,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3698,3698,0.79,0.37,65.93,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3699,3699,0.9,0.48,60.87,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3700,3700,0.57,0.28,15.67,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3701,3701,0.66,0.14,88.97,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3702,3702,0.77,0.34,52.81,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3703,3703,0.88,0.42,83.35,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3704,3704,0.83,0.2,56.26,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3705,3705,0.67,0.13,28.16,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3706,3706,0.89,0.23,66.65,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3707,3707,0.62,0.44,71.16,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3708,3708,0.82,0.22,71.14,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3709,3709,0.67,0.46,40.46,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3710,3710,0.5,0.19,68.31,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3711,3711,0.55,0.11,90.91,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3712,3712,0.58,0.34,70.79,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3713,3713,0.67,0.4,64.52,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3714,3714,0.88,0.11,36.01,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3715,3715,0.55,0.32,93.7,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3716,3716,0.86,0.48,59.92,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3717,3717,0.64,0.22,49.37,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3718,3718,0.89,0.49,91.14,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3719,3719,0.51,0.49,34.15,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3720,3720,0.76,0.32,62.36,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3721,3721,0.77,0.47,89.1,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3722,3722,0.81,0.49,92.18,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3723,3723,0.92,0.42,31.08,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3724,3724,0.68,0.44,15.07,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3725,3725,0.89,0.22,19.83,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3726,3726,0.94,0.11,76.58,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3727,3727,0.94,0.21,12.41,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3728,3728,0.78,0.25,28.54,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3729,3729,0.85,0.36,94.14,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3730,3730,0.81,0.35,55.17,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3731,3731,0.81,0.2,21.96,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3732,3732,0.9,0.21,87.76,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3733,3733,0.58,0.41,28.54,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3734,3734,0.92,0.49,34.91,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3735,3735,0.7,0.27,65.31,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3736,3736,0.81,0.16,63.31,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3737,3737,0.77,0.49,78.13,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3738,3738,0.68,0.5,23.08,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3739,3739,0.54,0.29,39.14,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3740,3740,0.85,0.48,56.65,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3741,3741,0.58,0.14,56.09,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3742,3742,0.78,0.31,63.67,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3743,3743,0.54,0.19,76.31,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3744,3744,0.56,0.4,52.24,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3745,3745,0.67,0.12,34.75,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3746,3746,0.6,0.3,30.24,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3747,3747,0.64,0.13,56.15,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3748,3748,0.9,0.25,82.75,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3749,3749,0.79,0.17,17.84,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3750,3750,0.77,0.13,76.48,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3751,3751,0.62,0.19,70.04,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3752,3752,0.7,0.22,74.16,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3753,3753,0.82,0.18,27.12,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3754,3754,0.6,0.29,89.89,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3755,3755,0.75,0.18,80.49,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3756,3756,0.57,0.46,63.56,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3757,3757,0.9,0.29,84.18,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3758,3758,0.75,0.33,53.23,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3759,3759,0.76,0.39,93.56,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3760,3760,0.87,0.47,42.87,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3761,3761,0.9,0.41,69.14,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3762,3762,0.54,0.13,63.61,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3763,3763,0.93,0.15,30.29,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3764,3764,0.76,0.48,17.74,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3765,3765,0.94,0.19,93.73,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3766,3766,0.91,0.24,62.25,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3767,3767,0.7,0.23,10.09,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3768,3768,0.87,0.16,87.73,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3769,3769,0.61,0.15,38.2,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3770,3770,0.8,0.38,61.8,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
3771,3771,0.74,0.45,35.06,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
