weather_id,survey_id,rainfall_mm,weather_source,anomaly_score,weather_metadata
3435,3435,21.97,IMD,85.47,"{""extreme_weather"":true}"
3436,3436,430.26,IMD,41.16,"{""extreme_weather"":true}"
3437,3437,493.93,IMD,85.04,"{""extreme_weather"":true}"
3438,3438,186.94,IMD,54.15,"{""extreme_weather"":true}"
3439,3439,248.85,IMD,1.31,"{""extreme_weather"":true}"
3440,3440,130.71,IMD,62.52,"{""extreme_weather"":true}"
3441,3441,409.6,IMD,40.57,"{""extreme_weather"":true}"
3442,3442,310.97,IMD,17.1,"{""extreme_weather"":true}"
3443,3443,361.68,IMD,99.72,"{""extreme_weather"":true}"
3444,3444,296.67,IMD,93.45,"{""extreme_weather"":true}"
3445,3445,482.47,IMD,81.93,"{""extreme_weather"":true}"
3446,3446,304.57,IMD,96.31,"{""extreme_weather"":true}"
3447,3447,10.14,IMD,94.78,"{""extreme_weather"":true}"
3448,3448,103.45,IMD,9.09,"{""extreme_weather"":true}"
3449,3449,264.07,IMD,2.06,"{""extreme_weather"":true}"
3450,3450,91.5,IMD,71.16,"{""extreme_weather"":true}"
3451,3451,124.46,IMD,8.24,"{""extreme_weather"":true}"
3452,3452,477.24,IMD,81.62,"{""extreme_weather"":true}"
3453,3453,170.88,IMD,50.17,"{""extreme_weather"":true}"
3454,3454,63.11,IMD,98.99,"{""extreme_weather"":true}"
3455,3455,498.55,IMD,26.58,"{""extreme_weather"":true}"
3456,3456,239.7,IMD,3.51,"{""extreme_weather"":true}"
3457,3457,64.25,IMD,98.79,"{""extreme_weather"":true}"
3458,3458,215.13,IMD,22.81,"{""extreme_weather"":true}"
3459,3459,357.6,IMD,75.13,"{""extreme_weather"":true}"
3460,3460,467.7,IMD,97.75,"{""extreme_weather"":true}"
3461,3461,464.65,IMD,86.69,"{""extreme_weather"":true}"
3462,3462,411.84,IMD,24.72,"{""extreme_weather"":true}"
3463,3463,111.25,IMD,26.76,"{""extreme_weather"":true}"
3464,3464,110.18,IMD,28.12,"{""extreme_weather"":true}"
3465,3465,138.52,IMD,67.87,"{""extreme_weather"":true}"
3466,3466,70.93,IMD,88.25,"{""extreme_weather"":true}"
3467,3467,206.41,IMD,1.03,"{""extreme_weather"":true}"
3468,3468,446.62,IMD,92.06,"{""extreme_weather"":true}"
3469,3469,493.24,IMD,93.55,"{""extreme_weather"":true}"
3470,3470,469.15,IMD,42.5,"{""extreme_weather"":true}"
3471,3471,130.08,IMD,78.06,"{""extreme_weather"":true}"
3472,3472,40.48,IMD,1.54,"{""extreme_weather"":true}"
3473,3473,245.37,IMD,93.65,"{""extreme_weather"":true}"
3474,3474,54.1,IMD,48.25,"{""extreme_weather"":true}"
3475,3475,80.51,IMD,90.18,"{""extreme_weather"":true}"
3476,3476,214.21,IMD,89.21,"{""extreme_weather"":true}"
3477,3477,434.65,IMD,11.99,"{""extreme_weather"":true}"
3478,3478,165.63,IMD,7.89,"{""extreme_weather"":true}"
3479,3479,494.1,IMD,84.2,"{""extreme_weather"":true}"
3480,3480,33.02,IMD,97.83,"{""extreme_weather"":true}"
3481,3481,109.64,IMD,9.99,"{""extreme_weather"":true}"
3482,3482,305.43,IMD,71.03,"{""extreme_weather"":true}"
3483,3483,84.75,IMD,84.78,"{""extreme_weather"":true}"
3484,3484,426.44,IMD,86.42,"{""extreme_weather"":true}"
3485,3485,82.32,IMD,18.97,"{""extreme_weather"":true}"
3486,3486,129.96,IMD,61.33,"{""extreme_weather"":true}"
3487,3487,436.02,IMD,87.36,"{""extreme_weather"":true}"
3488,3488,62.37,IMD,22.83,"{""extreme_weather"":true}"
3489,3489,122.61,IMD,23.33,"{""extreme_weather"":true}"
3490,3490,241.46,IMD,8.89,"{""extreme_weather"":true}"
3491,3491,446.46,IMD,78.97,"{""extreme_weather"":true}"
3492,3492,396.62,IMD,29.59,"{""extreme_weather"":true}"
3493,3493,13.33,IMD,42.66,"{""extreme_weather"":true}"
3494,3494,218.86,IMD,18.33,"{""extreme_weather"":true}"
3495,3495,153.4,IMD,85.26,"{""extreme_weather"":true}"
3496,3496,424.26,IMD,95.4,"{""extreme_weather"":true}"
3497,3497,89.16,IMD,12.6,"{""extreme_weather"":true}"
3498,3498,456.1,IMD,49.35,"{""extreme_weather"":true}"
3499,3499,101.81,IMD,19.07,"{""extreme_weather"":true}"
3500,3500,79.92,IMD,92.96,"{""extreme_weather"":true}"
3501,3501,468.74,IMD,25.21,"{""extreme_weather"":true}"
3502,3502,292.04,IMD,15.02,"{""extreme_weather"":true}"
3503,3503,230.92,IMD,53.69,"{""extreme_weather"":true}"
3504,3504,411.3,IMD,32.18,"{""extreme_weather"":true}"
3505,3505,16.7,IMD,90.6,"{""extreme_weather"":true}"
3506,3506,373.83,IMD,54.76,"{""extreme_weather"":true}"
3507,3507,76.12,IMD,21.95,"{""extreme_weather"":true}"
3508,3508,43.2,IMD,15.77,"{""extreme_weather"":true}"
3509,3509,460.84,IMD,47.82,"{""extreme_weather"":true}"
3510,3510,82.21,IMD,10.48,"{""extreme_weather"":true}"
3511,3511,384.29,IMD,81.37,"{""extreme_weather"":true}"
3512,3512,417.79,IMD,37.46,"{""extreme_weather"":true}"
3513,3513,83.14,IMD,21.32,"{""extreme_weather"":true}"
3514,3514,250.83,IMD,83.84,"{""extreme_weather"":true}"
3515,3515,163.67,IMD,12.46,"{""extreme_weather"":true}"
3516,3516,218.98,IMD,98.42,"{""extreme_weather"":true}"
3517,3517,64.67,IMD,98.46,"{""extreme_weather"":true}"
3518,3518,80.0,IMD,99.25,"{""extreme_weather"":true}"
3519,3519,151.47,IMD,1.75,"{""extreme_weather"":true}"
3520,3520,395.86,IMD,45.01,"{""extreme_weather"":true}"
3521,3521,320.05,IMD,22.11,"{""extreme_weather"":true}"
3522,3522,383.47,IMD,38.5,"{""extreme_weather"":true}"
3523,3523,491.88,IMD,20.91,"{""extreme_weather"":true}"
3524,3524,66.97,IMD,71.58,"{""extreme_weather"":true}"
3525,3525,180.88,IMD,94.24,"{""extreme_weather"":true}"
3526,3526,461.38,IMD,64.1,"{""extreme_weather"":true}"
3527,3527,448.65,IMD,45.29,"{""extreme_weather"":true}"
3528,3528,443.41,IMD,34.31,"{""extreme_weather"":true}"
3529,3529,20.3,IMD,27.27,"{""extreme_weather"":true}"
3530,3530,73.43,IMD,30.92,"{""extreme_weather"":true}"
3531,3531,244.13,IMD,86.53,"{""extreme_weather"":true}"
3532,3532,309.52,IMD,72.82,"{""extreme_weather"":true}"
3533,3533,375.42,IMD,70.81,"{""extreme_weather"":true}"
3534,3534,338.54,IMD,22.44,"{""extreme_weather"":true}"
3535,3535,132.25,IMD,90.3,"{""extreme_weather"":true}"
3536,3536,191.53,IMD,35.26,"{""extreme_weather"":true}"
3537,3537,259.67,IMD,52.98,"{""extreme_weather"":true}"
3538,3538,105.03,IMD,35.35,"{""extreme_weather"":true}"
3539,3539,394.48,IMD,26.98,"{""extreme_weather"":true}"
3540,3540,100.99,IMD,4.54,"{""extreme_weather"":true}"
3541,3541,497.8,IMD,49.56,"{""extreme_weather"":true}"
3542,3542,321.27,IMD,73.22,"{""extreme_weather"":true}"
3543,3543,276.85,IMD,51.65,"{""extreme_weather"":true}"
3544,3544,252.04,IMD,35.93,"{""extreme_weather"":true}"
3545,3545,378.2,IMD,42.79,"{""extreme_weather"":true}"
3546,3546,289.43,IMD,38.78,"{""extreme_weather"":true}"
3547,3547,274.22,IMD,49.87,"{""extreme_weather"":true}"
3548,3548,442.69,IMD,42.58,"{""extreme_weather"":true}"
3549,3549,319.57,IMD,17.06,"{""extreme_weather"":true}"
3550,3550,26.42,IMD,21.13,"{""extreme_weather"":true}"
3551,3551,461.11,IMD,93.0,"{""extreme_weather"":true}"
3552,3552,72.16,IMD,6.93,"{""extreme_weather"":true}"
3553,3553,228.83,IMD,12.35,"{""extreme_weather"":true}"
3554,3554,174.28,IMD,94.47,"{""extreme_weather"":true}"
3555,3555,165.7,IMD,89.98,"{""extreme_weather"":true}"
3556,3556,192.7,IMD,8.4,"{""extreme_weather"":true}"
3557,3557,370.46,IMD,44.84,"{""extreme_weather"":true}"
3558,3558,409.41,IMD,56.16,"{""extreme_weather"":true}"
3559,3559,73.82,IMD,71.35,"{""extreme_weather"":true}"
3560,3560,194.74,IMD,64.26,"{""extreme_weather"":true}"
3561,3561,269.67,IMD,29.15,"{""extreme_weather"":true}"
3562,3562,318.01,IMD,60.72,"{""extreme_weather"":true}"
3563,3563,342.04,IMD,29.16,"{""extreme_weather"":true}"
3564,3564,479.49,IMD,2.81,"{""extreme_weather"":true}"
3565,3565,422.33,IMD,71.87,"{""extreme_weather"":true}"
3566,3566,91.85,IMD,31.8,"{""extreme_weather"":true}"
3567,3567,415.51,IMD,22.68,"{""extreme_weather"":true}"
3568,3568,42.99,IMD,30.74,"{""extreme_weather"":true}"
3569,3569,395.22,IMD,39.42,"{""extreme_weather"":true}"
3570,3570,185.39,IMD,31.61,"{""extreme_weather"":true}"
3571,3571,366.5,IMD,82.83,"{""extreme_weather"":true}"
3572,3572,189.14,IMD,3.93,"{""extreme_weather"":true}"
3573,3573,247.15,IMD,69.4,"{""extreme_weather"":true}"
3574,3574,306.49,IMD,28.89,"{""extreme_weather"":true}"
3575,3575,15.82,IMD,88.7,"{""extreme_weather"":true}"
3576,3576,353.0,IMD,91.79,"{""extreme_weather"":true}"
3577,3577,181.5,IMD,45.83,"{""extreme_weather"":true}"
3578,3578,495.9,IMD,25.58,"{""extreme_weather"":true}"
3579,3579,232.76,IMD,82.43,"{""extreme_weather"":true}"
3580,3580,86.34,IMD,3.62,"{""extreme_weather"":true}"
3581,3581,352.17,IMD,67.95,"{""extreme_weather"":true}"
3582,3582,169.44,IMD,3.86,"{""extreme_weather"":true}"
3583,3583,311.22,IMD,40.96,"{""extreme_weather"":true}"
3584,3584,33.25,IMD,19.33,"{""extreme_weather"":true}"
3585,3585,192.4,IMD,66.78,"{""extreme_weather"":true}"
3586,3586,296.48,IMD,33.95,"{""extreme_weather"":true}"
3587,3587,76.08,IMD,2.49,"{""extreme_weather"":true}"
3588,3588,467.73,IMD,72.98,"{""extreme_weather"":true}"
3589,3589,156.95,IMD,94.04,"{""extreme_weather"":true}"
3590,3590,258.11,IMD,4.49,"{""extreme_weather"":true}"
3591,3591,317.18,IMD,30.99,"{""extreme_weather"":true}"
3592,3592,375.18,IMD,14.77,"{""extreme_weather"":true}"
3593,3593,122.32,IMD,88.8,"{""extreme_weather"":true}"
3594,3594,173.14,IMD,6.66,"{""extreme_weather"":true}"
3595,3595,93.46,IMD,40.91,"{""extreme_weather"":true}"
3596,3596,205.68,IMD,43.79,"{""extreme_weather"":true}"
3597,3597,83.41,IMD,6.27,"{""extreme_weather"":true}"
3598,3598,40.91,IMD,15.47,"{""extreme_weather"":true}"
3599,3599,329.02,IMD,18.29,"{""extreme_weather"":true}"
3600,3600,277.54,IMD,23.38,"{""extreme_weather"":true}"
3601,3601,76.78,IMD,94.15,"{""extreme_weather"":true}"
3602,3602,75.21,IMD,50.23,"{""extreme_weather"":true}"
3603,3603,57.56,IMD,93.76,"{""extreme_weather"":true}"
3604,3604,411.18,IMD,47.99,"{""extreme_weather"":true}"
3605,3605,353.53,IMD,39.06,"{""extreme_weather"":true}"
3606,3606,104.43,IMD,7.38,"{""extreme_weather"":true}"
3607,3607,72.03,IMD,59.54,"{""extreme_weather"":true}"
3608,3608,91.22,IMD,3.15,"{""extreme_weather"":true}"
3609,3609,116.2,IMD,12.03,"{""extreme_weather"":true}"
3610,3610,53.78,IMD,94.96,"{""extreme_weather"":true}"
3611,3611,21.46,IMD,22.12,"{""extreme_weather"":true}"
3612,3612,475.87,IMD,85.07,"{""extreme_weather"":true}"
3613,3613,123.84,IMD,4.83,"{""extreme_weather"":true}"
3614,3614,326.02,IMD,24.52,"{""extreme_weather"":true}"
3615,3615,103.39,IMD,75.28,"{""extreme_weather"":true}"
3616,3616,163.94,IMD,81.38,"{""extreme_weather"":true}"
3617,3617,363.29,IMD,86.37,"{""extreme_weather"":true}"
3618,3618,265.11,IMD,27.92,"{""extreme_weather"":true}"
3619,3619,350.82,IMD,48.47,"{""extreme_weather"":true}"
3620,3620,152.98,IMD,68.61,"{""extreme_weather"":true}"
3621,3621,375.52,IMD,91.48,"{""extreme_weather"":true}"
3622,3622,326.62,IMD,87.19,"{""extreme_weather"":true}"
3623,3623,417.08,IMD,43.86,"{""extreme_weather"":true}"
3624,3624,408.92,IMD,88.54,"{""extreme_weather"":true}"
3625,3625,313.97,IMD,19.57,"{""extreme_weather"":true}"
3626,3626,103.72,IMD,72.21,"{""extreme_weather"":true}"
3627,3627,274.42,IMD,43.65,"{""extreme_weather"":true}"
3628,3628,77.26,IMD,69.54,"{""extreme_weather"":true}"
3629,3629,49.99,IMD,85.88,"{""extreme_weather"":true}"
3630,3630,52.94,IMD,34.79,"{""extreme_weather"":true}"
3631,3631,412.7,IMD,33.53,"{""extreme_weather"":true}"
3632,3632,214.79,IMD,13.96,"{""extreme_weather"":true}"
3633,3633,279.72,IMD,12.76,"{""extreme_weather"":true}"
3634,3634,89.28,IMD,13.24,"{""extreme_weather"":true}"
3635,3635,290.6,IMD,81.52,"{""extreme_weather"":true}"
3636,3636,435.7,IMD,42.35,"{""extreme_weather"":true}"
3637,3637,111.38,IMD,70.19,"{""extreme_weather"":true}"
3638,3638,110.63,IMD,92.21,"{""extreme_weather"":true}"
3639,3639,301.95,IMD,56.0,"{""extreme_weather"":true}"
3640,3640,101.16,IMD,22.46,"{""extreme_weather"":true}"
3641,3641,290.6,IMD,9.72,"{""extreme_weather"":true}"
3642,3642,152.62,IMD,11.27,"{""extreme_weather"":true}"
3643,3643,449.56,IMD,2.7,"{""extreme_weather"":true}"
3644,3644,144.91,IMD,35.41,"{""extreme_weather"":true}"
3645,3645,377.92,IMD,40.9,"{""extreme_weather"":true}"
3646,3646,43.47,IMD,41.38,"{""extreme_weather"":true}"
3647,3647,327.21,IMD,90.63,"{""extreme_weather"":true}"
3648,3648,320.65,IMD,41.3,"{""extreme_weather"":true}"
3649,3649,110.68,IMD,55.79,"{""extreme_weather"":true}"
3650,3650,457.87,IMD,61.57,"{""extreme_weather"":true}"
3651,3651,103.9,IMD,53.86,"{""extreme_weather"":true}"
3652,3652,156.5,IMD,95.23,"{""extreme_weather"":true}"
3653,3653,321.27,IMD,6.26,"{""extreme_weather"":true}"
3654,3654,348.77,IMD,5.15,"{""extreme_weather"":true}"
3655,3655,377.42,IMD,33.73,"{""extreme_weather"":true}"
3656,3656,17.2,IMD,37.72,"{""extreme_weather"":true}"
3657,3657,36.59,IMD,41.27,"{""extreme_weather"":true}"
3658,3658,387.12,IMD,97.58,"{""extreme_weather"":true}"
3659,3659,343.42,IMD,77.19,"{""extreme_weather"":true}"
3660,3660,381.34,IMD,34.6,"{""extreme_weather"":true}"
3661,3661,398.91,IMD,22.68,"{""extreme_weather"":true}"
3662,3662,480.93,IMD,6.91,"{""extreme_weather"":true}"
3663,3663,198.5,IMD,20.34,"{""extreme_weather"":true}"
3664,3664,354.48,IMD,88.92,"{""extreme_weather"":true}"
3665,3665,397.7,IMD,65.06,"{""extreme_weather"":true}"
3666,3666,273.36,IMD,49.7,"{""extreme_weather"":true}"
3667,3667,380.15,IMD,20.86,"{""extreme_weather"":true}"
3668,3668,321.28,IMD,41.34,"{""extreme_weather"":true}"
3669,3669,162.29,IMD,29.44,"{""extreme_weather"":true}"
3670,3670,299.7,IMD,46.22,"{""extreme_weather"":true}"
3671,3671,384.47,IMD,58.95,"{""extreme_weather"":true}"
3672,3672,433.21,IMD,71.64,"{""extreme_weather"":true}"
3673,3673,7.85,IMD,25.53,"{""extreme_weather"":true}"
3674,3674,145.97,IMD,81.24,"{""extreme_weather"":true}"
3675,3675,333.06,IMD,85.22,"{""extreme_weather"":true}"
3676,3676,41.45,IMD,7.64,"{""extreme_weather"":true}"
3677,3677,64.43,IMD,34.05,"{""extreme_weather"":true}"
3678,3678,136.14,IMD,21.26,"{""extreme_weather"":true}"
3679,3679,100.81,IMD,43.5,"{""extreme_weather"":true}"
3680,3680,299.66,IMD,25.74,"{""extreme_weather"":true}"
3681,3681,201.23,IMD,73.49,"{""extreme_weather"":true}"
3682,3682,486.83,IMD,94.07,"{""extreme_weather"":true}"
3683,3683,262.78,IMD,61.08,"{""extreme_weather"":true}"
3684,3684,350.49,IMD,93.65,"{""extreme_weather"":true}"
3685,3685,328.68,IMD,29.39,"{""extreme_weather"":true}"
3686,3686,493.25,IMD,59.03,"{""extreme_weather"":true}"
3687,3687,407.65,IMD,95.71,"{""extreme_weather"":true}"
3688,3688,136.84,IMD,39.93,"{""extreme_weather"":true}"
3689,3689,386.93,IMD,24.06,"{""extreme_weather"":true}"
3690,3690,56.65,IMD,88.04,"{""extreme_weather"":true}"
3691,3691,134.66,IMD,79.09,"{""extreme_weather"":true}"
3692,3692,96.5,IMD,70.81,"{""extreme_weather"":true}"
3693,3693,369.78,IMD,38.57,"{""extreme_weather"":true}"
3694,3694,348.23,IMD,37.0,"{""extreme_weather"":true}"
3695,3695,19.3,IMD,80.54,"{""extreme_weather"":true}"
3696,3696,51.35,IMD,81.21,"{""extreme_weather"":true}"
3697,3697,379.42,IMD,87.84,"{""extreme_weather"":true}"
3698,3698,231.68,IMD,75.03,"{""extreme_weather"":true}"
3699,3699,332.47,IMD,47.71,"{""extreme_weather"":true}"
3700,3700,488.8,IMD,7.24,"{""extreme_weather"":true}"
3701,3701,268.81,IMD,43.75,"{""extreme_weather"":true}"
3702,3702,492.11,IMD,25.7,"{""extreme_weather"":true}"
3703,3703,171.47,IMD,24.75,"{""extreme_weather"":true}"
3704,3704,414.05,IMD,13.99,"{""extreme_weather"":true}"
3705,3705,5.32,IMD,89.78,"{""extreme_weather"":true}"
3706,3706,30.13,IMD,64.04,"{""extreme_weather"":true}"
3707,3707,423.26,IMD,65.52,"{""extreme_weather"":true}"
3708,3708,127.86,IMD,59.32,"{""extreme_weather"":true}"
3709,3709,256.18,IMD,32.46,"{""extreme_weather"":true}"
3710,3710,487.69,IMD,95.1,"{""extreme_weather"":true}"
3711,3711,244.64,IMD,11.18,"{""extreme_weather"":true}"
3712,3712,242.72,IMD,46.78,"{""extreme_weather"":true}"
3713,3713,341.29,IMD,25.08,"{""extreme_weather"":true}"
3714,3714,189.83,IMD,82.83,"{""extreme_weather"":true}"
3715,3715,403.89,IMD,14.6,"{""extreme_weather"":true}"
3716,3716,144.43,IMD,99.65,"{""extreme_weather"":true}"
3717,3717,270.72,IMD,83.51,"{""extreme_weather"":true}"
3718,3718,38.32,IMD,66.87,"{""extreme_weather"":true}"
3719,3719,436.84,IMD,41.95,"{""extreme_weather"":true}"
3720,3720,389.25,IMD,71.36,"{""extreme_weather"":true}"
3721,3721,39.53,IMD,49.69,"{""extreme_weather"":true}"
3722,3722,231.5,IMD,13.26,"{""extreme_weather"":true}"
3723,3723,164.14,IMD,49.68,"{""extreme_weather"":true}"
3724,3724,355.28,IMD,31.99,"{""extreme_weather"":true}"
3725,3725,45.12,IMD,34.13,"{""extreme_weather"":true}"
3726,3726,43.33,IMD,12.4,"{""extreme_weather"":true}"
3727,3727,437.74,IMD,43.48,"{""extreme_weather"":true}"
3728,3728,188.49,IMD,23.17,"{""extreme_weather"":true}"
3729,3729,38.86,IMD,79.76,"{""extreme_weather"":true}"
3730,3730,76.23,IMD,79.01,"{""extreme_weather"":true}"
3731,3731,175.45,IMD,69.63,"{""extreme_weather"":true}"
3732,3732,362.39,IMD,88.26,"{""extreme_weather"":true}"
3733,3733,267.08,IMD,14.95,"{""extreme_weather"":true}"
3734,3734,394.21,IMD,10.36,"{""extreme_weather"":true}"
3735,3735,139.72,IMD,27.71,"{""extreme_weather"":true}"
3736,3736,149.4,IMD,65.34,"{""extreme_weather"":true}"
3737,3737,49.58,IMD,74.79,"{""extreme_weather"":true}"
3738,3738,402.04,IMD,5.76,"{""extreme_weather"":true}"
3739,3739,298.39,IMD,36.25,"{""extreme_weather"":true}"
3740,3740,136.94,IMD,55.03,"{""extreme_weather"":true}"
3741,3741,393.95,IMD,45.84,"{""extreme_weather"":true}"
3742,3742,77.01,IMD,50.92,"{""extreme_weather"":true}"
3743,3743,358.71,IMD,69.26,"{""extreme_weather"":true}"
3744,3744,96.79,IMD,48.0,"{""extreme_weather"":true}"
3745,3745,473.96,IMD,89.14,"{""extreme_weather"":true}"
3746,3746,192.08,IMD,54.69,"{""extreme_weather"":true}"
3747,3747,409.78,IMD,58.93,"{""extreme_weather"":true}"
3748,3748,335.06,IMD,19.78,"{""extreme_weather"":true}"
3749,3749,360.71,IMD,60.02,"{""extreme_weather"":true}"
3750,3750,7.42,IMD,79.94,"{""extreme_weather"":true}"
3751,3751,256.61,IMD,97.86,"{""extreme_weather"":true}"
3752,3752,155.78,IMD,41.3,"{""extreme_weather"":true}"
3753,3753,24.64,IMD,62.9,"{""extreme_weather"":true}"
3754,3754,63.32,IMD,3.96,"{""extreme_weather"":true}"
3755,3755,469.53,IMD,25.02,"{""extreme_weather"":true}"
3756,3756,474.48,IMD,66.9,"{""extreme_weather"":true}"
3757,3757,14.54,IMD,52.99,"{""extreme_weather"":true}"
3758,3758,376.38,IMD,77.41,"{""extreme_weather"":true}"
3759,3759,465.04,IMD,87.15,"{""extreme_weather"":true}"
3760,3760,400.94,IMD,77.01,"{""extreme_weather"":true}"
3761,3761,250.75,IMD,35.1,"{""extreme_weather"":true}"
3762,3762,323.98,IMD,22.86,"{""extreme_weather"":true}"
3763,3763,218.23,IMD,6.87,"{""extreme_weather"":true}"
3764,3764,198.95,IMD,25.21,"{""extreme_weather"":true}"
3765,3765,387.37,IMD,83.24,"{""extreme_weather"":true}"
3766,3766,372.45,IMD,78.73,"{""extreme_weather"":true}"
3767,3767,306.32,IMD,13.99,"{""extreme_weather"":true}"
3768,3768,482.62,IMD,86.96,"{""extreme_weather"":true}"
3769,3769,230.58,IMD,2.84,"{""extreme_weather"":true}"
3770,3770,191.96,IMD,81.43,"{""extreme_weather"":true}"
3771,3771,176.76,IMD,19.11,"{""extreme_weather"":true}"
3772,3772,204.21,IMD,37.3,"{""extreme_weather"":true}"
3773,3773,110.73,IMD,48.35,"{""extreme_weather"":true}"
3774,3774,162.07,IMD,19.93,"{""extreme_weather"":true}"
3775,3775,410.33,IMD,3.06,"{""extreme_weather"":true}"
3776,3776,395.4,IMD,77.6,"{""extreme_weather"":true}"
3777,3777,394.66,IMD,20.74,"{""extreme_weather"":true}"
3778,3778,433.2,IMD,98.8,"{""extreme_weather"":true}"
3779,3779,161.45,IMD,31.36,"{""extreme_weather"":true}"
3780,3780,142.62,IMD,46.24,"{""extreme_weather"":true}"
3781,3781,128.44,IMD,29.99,"{""extreme_weather"":true}"
3782,3782,354.84,IMD,36.21,"{""extreme_weather"":true}"
3783,3783,140.78,IMD,57.88,"{""extreme_weather"":true}"
3784,3784,147.43,IMD,65.49,"{""extreme_weather"":true}"
3785,3785,166.22,IMD,37.04,"{""extreme_weather"":true}"
3786,3786,204.86,IMD,94.88,"{""extreme_weather"":true}"
3787,3787,36.2,IMD,5.96,"{""extreme_weather"":true}"
3788,3788,271.37,IMD,40.42,"{""extreme_weather"":true}"
3789,3789,25.58,IMD,41.47,"{""extreme_weather"":true}"
3790,3790,84.02,IMD,48.1,"{""extreme_weather"":true}"
3791,3791,108.62,IMD,79.07,"{""extreme_weather"":true}"
3792,3792,264.8,IMD,6.71,"{""extreme_weather"":true}"
3793,3793,399.47,IMD,51.83,"{""extreme_weather"":true}"
3794,3794,116.3,IMD,14.05,"{""extreme_weather"":true}"
3795,3795,225.48,IMD,82.18,"{""extreme_weather"":true}"
3796,3796,420.26,IMD,66.15,"{""extreme_weather"":true}"
3797,3797,306.2,IMD,11.88,"{""extreme_weather"":true}"
3798,3798,365.32,IMD,37.88,"{""extreme_weather"":true}"
3799,3799,175.73,IMD,48.14,"{""extreme_weather"":true}"
3800,3800,372.44,IMD,34.95,"{""extreme_weather"":true}"
3801,3801,37.33,IMD,77.22,"{""extreme_weather"":true}"
3802,3802,163.32,IMD,6.92,"{""extreme_weather"":true}"
3803,3803,60.02,IMD,92.01,"{""extreme_weather"":true}"
3804,3804,149.32,IMD,98.78,"{""extreme_weather"":true}"
3805,3805,277.87,IMD,55.77,"{""extreme_weather"":true}"
3806,3806,266.95,IMD,85.33,"{""extreme_weather"":true}"
3807,3807,74.13,IMD,1.75,"{""extreme_weather"":true}"
3808,3808,497.67,IMD,41.06,"{""extreme_weather"":true}"
3809,3809,35.82,IMD,58.02,"{""extreme_weather"":true}"
3810,3810,302.52,IMD,81.48,"{""extreme_weather"":true}"
3811,3811,106.14,IMD,97.82,"{""extreme_weather"":true}"
3812,3812,94.44,IMD,19.99,"{""extreme_weather"":true}"
3813,3813,96.03,IMD,41.85,"{""extreme_weather"":true}"
3814,3814,172.01,IMD,2.09,"{""extreme_weather"":true}"
3815,3815,431.67,IMD,96.02,"{""extreme_weather"":true}"
3816,3816,499.02,IMD,34.01,"{""extreme_weather"":true}"
3817,3817,317.79,IMD,33.81,"{""extreme_weather"":true}"
3818,3818,345.99,IMD,2.11,"{""extreme_weather"":true}"
3819,3819,414.22,IMD,96.62,"{""extreme_weather"":true}"
3820,3820,459.2,IMD,92.72,"{""extreme_weather"":true}"
3821,3821,176.55,IMD,19.46,"{""extreme_weather"":true}"
3822,3822,92.4,IMD,38.54,"{""extreme_weather"":true}"
