payment_id,survey_id,beneficiary_id,payment_reference,amount,payment_status,transaction_metadata
2449,23,1606,DBT-0002449,58780,FAILED,"{""bank"":""SBI""}"
2450,303,869,DBT-0002450,47528,PROCESSING,"{""bank"":""SBI""}"
2451,557,1868,DBT-0002451,66789,PROCESSING,"{""bank"":""SBI""}"
2452,1765,435,DBT-0002452,60184,COMPLETED,"{""bank"":""SBI""}"
2453,2379,473,DBT-0002453,32647,PENDING,"{""bank"":""SBI""}"
2454,552,1051,DBT-0002454,60464,PENDING,"{""bank"":""SBI""}"
2455,2489,1930,DBT-0002455,80129,PENDING,"{""bank"":""SBI""}"
2456,139,1239,DBT-0002456,7212,PROCESSING,"{""bank"":""SBI""}"
2457,2851,56,DBT-0002457,39764,PENDING,"{""bank"":""SBI""}"
2458,3826,634,DBT-0002458,71357,PENDING,"{""bank"":""SBI""}"
2459,660,987,DBT-0002459,50571,PROCESSING,"{""bank"":""SBI""}"
2460,174,732,DBT-0002460,47357,COMPLETED,"{""bank"":""SBI""}"
2461,3427,1067,DBT-0002461,38598,PROCESSING,"{""bank"":""SBI""}"
2462,3631,578,DBT-0002462,77581,PENDING,"{""bank"":""SBI""}"
2463,2917,1580,DBT-0002463,52589,PROCESSING,"{""bank"":""SBI""}"
2464,2542,1175,DBT-0002464,65661,PROCESSING,"{""bank"":""SBI""}"
2465,3067,404,DBT-0002465,65042,PROCESSING,"{""bank"":""SBI""}"
2466,2135,1933,DBT-0002466,48406,PENDING,"{""bank"":""SBI""}"
2467,2118,374,DBT-0002467,54841,PROCESSING,"{""bank"":""SBI""}"
2468,1692,1548,DBT-0002468,64479,FAILED,"{""bank"":""SBI""}"
2469,3637,895,DBT-0002469,54556,PENDING,"{""bank"":""SBI""}"
2470,2758,440,DBT-0002470,57416,PENDING,"{""bank"":""SBI""}"
2471,3985,350,DBT-0002471,82728,FAILED,"{""bank"":""SBI""}"
2472,235,1869,DBT-0002472,10018,FAILED,"{""bank"":""SBI""}"
2473,1155,1974,DBT-0002473,13881,FAILED,"{""bank"":""SBI""}"
2474,95,746,DBT-0002474,50205,FAILED,"{""bank"":""SBI""}"
2475,1231,471,DBT-0002475,92241,FAILED,"{""bank"":""SBI""}"
2476,765,1014,DBT-0002476,93622,FAILED,"{""bank"":""SBI""}"
2477,2003,1273,DBT-0002477,74106,PENDING,"{""bank"":""SBI""}"
2478,3910,865,DBT-0002478,96033,FAILED,"{""bank"":""SBI""}"
2479,3643,1882,DBT-0002479,92647,PENDING,"{""bank"":""SBI""}"
2480,2161,1274,DBT-0002480,7021,PENDING,"{""bank"":""SBI""}"
2481,1495,365,DBT-0002481,99119,PROCESSING,"{""bank"":""SBI""}"
2482,1949,1628,DBT-0002482,32701,PENDING,"{""bank"":""SBI""}"
2483,2937,1691,DBT-0002483,49897,FAILED,"{""bank"":""SBI""}"
2484,1352,1396,DBT-0002484,83840,COMPLETED,"{""bank"":""SBI""}"
2485,1212,1911,DBT-0002485,20820,PROCESSING,"{""bank"":""SBI""}"
2486,3037,469,DBT-0002486,72604,PROCESSING,"{""bank"":""SBI""}"
2487,379,743,DBT-0002487,41917,PROCESSING,"{""bank"":""SBI""}"
2488,2941,486,DBT-0002488,9295,PENDING,"{""bank"":""SBI""}"
2489,2309,672,DBT-0002489,61324,PENDING,"{""bank"":""SBI""}"
2490,2578,663,DBT-0002490,5920,PENDING,"{""bank"":""SBI""}"
2491,1302,744,DBT-0002491,75374,FAILED,"{""bank"":""SBI""}"
2492,631,428,DBT-0002492,79350,PENDING,"{""bank"":""SBI""}"
2493,1180,1227,DBT-0002493,27290,PROCESSING,"{""bank"":""SBI""}"
2494,2419,213,DBT-0002494,68912,PENDING,"{""bank"":""SBI""}"
2495,3529,1804,DBT-0002495,13037,PENDING,"{""bank"":""SBI""}"
2496,4,1103,DBT-0002496,47973,COMPLETED,"{""bank"":""SBI""}"
2497,1357,1391,DBT-0002497,92009,PROCESSING,"{""bank"":""SBI""}"
2498,213,180,DBT-0002498,9715,PENDING,"{""bank"":""SBI""}"
2499,1193,1287,DBT-0002499,40920,FAILED,"{""bank"":""SBI""}"
2500,3763,47,DBT-0002500,40049,FAILED,"{""bank"":""SBI""}"
